clip	duration[ms]
common_voice_vi_22028458.mp3	2736
common_voice_vi_25255191.mp3	2736
common_voice_vi_24566181.mp3	3168
common_voice_vi_24125460.mp3	4860
common_voice_vi_27641337.mp3	2628
common_voice_vi_24535265.mp3	4968
common_voice_vi_27641349.mp3	4104
common_voice_vi_24274615.mp3	3060
common_voice_vi_26202307.mp3	3528
common_voice_vi_24106395.mp3	5688
common_voice_vi_23926812.mp3	7056
common_voice_vi_24162788.mp3	6120
common_voice_vi_22402443.mp3	4176
common_voice_vi_23932974.mp3	3096
common_voice_vi_25223667.mp3	2736
common_voice_vi_23848846.mp3	3576
common_voice_vi_40458297.mp3	3528
common_voice_vi_24425677.mp3	3420
common_voice_vi_24770266.mp3	4428
common_voice_vi_24106665.mp3	3420
common_voice_vi_30311845.mp3	3276
common_voice_vi_24509583.mp3	4320
common_voice_vi_27648840.mp3	4356
common_voice_vi_24523428.mp3	4356
common_voice_vi_38569208.mp3	4464
common_voice_vi_24125466.mp3	5400
common_voice_vi_24396625.mp3	4716
common_voice_vi_25132114.mp3	2664
common_voice_vi_24388600.mp3	6336
common_voice_vi_31156033.mp3	2628
common_voice_vi_25132455.mp3	3348
common_voice_vi_25227090.mp3	3060
common_voice_vi_24226577.mp3	4068
common_voice_vi_23848879.mp3	2304
common_voice_vi_25226921.mp3	5400
common_voice_vi_24331625.mp3	3708
common_voice_vi_25132388.mp3	3708
common_voice_vi_40332690.mp3	4392
common_voice_vi_25258434.mp3	3960
common_voice_vi_23852463.mp3	3787
common_voice_vi_25224042.mp3	2988
common_voice_vi_22855857.mp3	4416
common_voice_vi_25257443.mp3	4968
common_voice_vi_24121725.mp3	4968
common_voice_vi_40332659.mp3	5364
common_voice_vi_23640552.mp3	6096
common_voice_vi_25223055.mp3	2916
common_voice_vi_24679596.mp3	3780
common_voice_vi_23357922.mp3	3624
common_voice_vi_25258523.mp3	4320
common_voice_vi_24509346.mp3	3060
common_voice_vi_25258623.mp3	3456
common_voice_vi_25223479.mp3	2736
common_voice_vi_27639977.mp3	5400
common_voice_vi_24458204.mp3	3456
common_voice_vi_25226902.mp3	3780
common_voice_vi_24144115.mp3	4716
common_voice_vi_25246311.mp3	2700
common_voice_vi_24173810.mp3	4500
common_voice_vi_25261870.mp3	3528
common_voice_vi_28551361.mp3	3528
common_voice_vi_25274392.mp3	2700
common_voice_vi_24679595.mp3	2916
common_voice_vi_30393319.mp3	3420
common_voice_vi_23926807.mp3	4776
common_voice_vi_25275831.mp3	2700
common_voice_vi_25223232.mp3	2808
common_voice_vi_24601497.mp3	3816
common_voice_vi_25217882.mp3	4896
common_voice_vi_25756031.mp3	4248
common_voice_vi_25275850.mp3	2268
common_voice_vi_24583760.mp3	5616
common_voice_vi_25273333.mp3	3204
common_voice_vi_30579129.mp3	4860
common_voice_vi_27959471.mp3	3996
common_voice_vi_40262924.mp3	2772
common_voice_vi_25258088.mp3	4176
common_voice_vi_24124553.mp3	3420
common_voice_vi_25284109.mp3	3132
common_voice_vi_27710010.mp3	2376
common_voice_vi_25275158.mp3	2268
common_voice_vi_24362763.mp3	3636
common_voice_vi_25132892.mp3	1836
common_voice_vi_24226670.mp3	6480
common_voice_vi_24124560.mp3	5580
common_voice_vi_32079894.mp3	2196
common_voice_vi_28098609.mp3	3672
common_voice_vi_27655613.mp3	3132
common_voice_vi_27709941.mp3	2700
common_voice_vi_25262124.mp3	2556
common_voice_vi_25224870.mp3	2340
common_voice_vi_25284162.mp3	2484
common_voice_vi_31156077.mp3	4428
common_voice_vi_24280775.mp3	4248
common_voice_vi_25267660.mp3	7596
common_voice_vi_27648839.mp3	1980
common_voice_vi_24173026.mp3	5688
common_voice_vi_32866686.mp3	3528
common_voice_vi_24425829.mp3	2808
common_voice_vi_25224262.mp3	2988
common_voice_vi_33371773.mp3	4428
common_voice_vi_24777438.mp3	5076
common_voice_vi_25261815.mp3	2700
common_voice_vi_24601884.mp3	4356
common_voice_vi_25284468.mp3	2484
common_voice_vi_25268943.mp3	3996
common_voice_vi_25258660.mp3	3960
common_voice_vi_31156085.mp3	4176
common_voice_vi_25223986.mp3	3420
common_voice_vi_24358683.mp3	4608
common_voice_vi_25177586.mp3	2556
common_voice_vi_25224211.mp3	2988
common_voice_vi_25225711.mp3	4356
common_voice_vi_30393387.mp3	3600
common_voice_vi_25261282.mp3	2520
common_voice_vi_23926706.mp3	3576
common_voice_vi_26981592.mp3	3780
common_voice_vi_27655700.mp3	4572
common_voice_vi_25224464.mp3	10116
common_voice_vi_24297998.mp3	5940
common_voice_vi_25260411.mp3	3060
common_voice_vi_24455846.mp3	4788
common_voice_vi_24601469.mp3	4788
common_voice_vi_25261185.mp3	3168
common_voice_vi_25257499.mp3	2448
common_voice_vi_24462279.mp3	5796
common_voice_vi_23926796.mp3	6384
common_voice_vi_40891401.mp3	4428
common_voice_vi_32079886.mp3	4788
common_voice_vi_24274365.mp3	4320
common_voice_vi_25273399.mp3	3636
common_voice_vi_25257561.mp3	2340
common_voice_vi_25120814.mp3	2952
common_voice_vi_26136667.mp3	3888
common_voice_vi_27640319.mp3	3456
common_voice_vi_25257790.mp3	3636
common_voice_vi_23989284.mp3	4704
common_voice_vi_31098747.mp3	4176
common_voice_vi_25132323.mp3	3708
common_voice_vi_25257917.mp3	2340
common_voice_vi_24509347.mp3	6300
common_voice_vi_25257954.mp3	3060
common_voice_vi_25226383.mp3	2556
common_voice_vi_24509405.mp3	4536
common_voice_vi_32643740.mp3	7848
common_voice_vi_25111216.mp3	5436
common_voice_vi_37370874.mp3	7488
common_voice_vi_27549963.mp3	3960
common_voice_vi_25261722.mp3	3456
common_voice_vi_25276363.mp3	2520
common_voice_vi_25258043.mp3	4320
common_voice_vi_25275210.mp3	5688
common_voice_vi_25255266.mp3	2448
common_voice_vi_25226410.mp3	3780
common_voice_vi_25224257.mp3	2340
common_voice_vi_38022025.mp3	4536
common_voice_vi_25246333.mp3	2520
common_voice_vi_24523013.mp3	4860
common_voice_vi_24227402.mp3	3420
common_voice_vi_25255273.mp3	2520
common_voice_vi_25177465.mp3	3636
common_voice_vi_27640248.mp3	4068
common_voice_vi_24226689.mp3	3456
common_voice_vi_25132112.mp3	1908
common_voice_vi_25276325.mp3	2448
common_voice_vi_25260828.mp3	2340
common_voice_vi_23926724.mp3	3384
common_voice_vi_24562058.mp3	3528
common_voice_vi_22402289.mp3	3336
common_voice_vi_25275040.mp3	2988
common_voice_vi_25158118.mp3	3024
common_voice_vi_24562067.mp3	4140
common_voice_vi_25261042.mp3	2808
common_voice_vi_31156051.mp3	5976
common_voice_vi_25132426.mp3	1152
common_voice_vi_25257599.mp3	3096
common_voice_vi_25267957.mp3	6516
common_voice_vi_24012780.mp3	3708
common_voice_vi_25224880.mp3	2916
common_voice_vi_28093815.mp3	4536
common_voice_vi_25226263.mp3	4536
common_voice_vi_24227370.mp3	3240
common_voice_vi_25154549.mp3	4860
common_voice_vi_25260612.mp3	2340
common_voice_vi_25223905.mp3	3528
common_voice_vi_25257621.mp3	3420
common_voice_vi_23930684.mp3	6624
common_voice_vi_25273550.mp3	2988
common_voice_vi_28540809.mp3	3960
common_voice_vi_25256237.mp3	6516
common_voice_vi_26977732.mp3	3780
common_voice_vi_23988690.mp3	4464
common_voice_vi_37484535.mp3	4680
common_voice_vi_24304474.mp3	3240
common_voice_vi_23753773.mp3	3096
common_voice_vi_21833279.mp3	3312
common_voice_vi_25284448.mp3	3204
common_voice_vi_30358881.mp3	3888
common_voice_vi_25284106.mp3	4500
common_voice_vi_27654329.mp3	4356
common_voice_vi_25257995.mp3	2556
common_voice_vi_25258786.mp3	4500
common_voice_vi_39932716.mp3	2988
common_voice_vi_24601866.mp3	4500
common_voice_vi_25276389.mp3	4968
common_voice_vi_25258636.mp3	3168
common_voice_vi_24562035.mp3	6876
common_voice_vi_24142483.mp3	3636
common_voice_vi_24770228.mp3	5256
common_voice_vi_25274376.mp3	2268
common_voice_vi_24830935.mp3	4356
common_voice_vi_23753785.mp3	4176
common_voice_vi_24125461.mp3	2700
common_voice_vi_38565790.mp3	2592
common_voice_vi_25275129.mp3	2628
common_voice_vi_25247505.mp3	4788
common_voice_vi_25224406.mp3	5328
common_voice_vi_31156049.mp3	5616
common_voice_vi_33371144.mp3	4428
common_voice_vi_25246166.mp3	2736
common_voice_vi_25268019.mp3	4428
common_voice_vi_27930334.mp3	2340
common_voice_vi_25273434.mp3	2844
common_voice_vi_32866691.mp3	2988
common_voice_vi_24362971.mp3	3348
common_voice_vi_40681335.mp3	3348
common_voice_vi_25247508.mp3	3708
common_voice_vi_24125727.mp3	3960
common_voice_vi_24476036.mp3	3060
common_voice_vi_36605419.mp3	4212
common_voice_vi_25261766.mp3	2808
common_voice_vi_28426260.mp3	2340
common_voice_vi_27617549.mp3	2736
common_voice_vi_24476270.mp3	5220
common_voice_vi_24523009.mp3	4716
common_voice_vi_24174121.mp3	5220
common_voice_vi_25562628.mp3	6120
common_voice_vi_25154505.mp3	3996
common_voice_vi_25268882.mp3	4320
common_voice_vi_24172332.mp3	4860
common_voice_vi_27648030.mp3	3708
common_voice_vi_23926737.mp3	3864
common_voice_vi_25271135.mp3	7956
common_voice_vi_24125485.mp3	4428
common_voice_vi_24553393.mp3	2736
common_voice_vi_39434802.mp3	4140
common_voice_vi_27648785.mp3	3420
common_voice_vi_24814570.mp3	3492
common_voice_vi_25132851.mp3	2412
common_voice_vi_23908864.mp3	6144
common_voice_vi_25265280.mp3	9936
common_voice_vi_23960970.mp3	3504
common_voice_vi_25177528.mp3	2808
common_voice_vi_24142520.mp3	3708
common_voice_vi_23891884.mp3	4344
common_voice_vi_24172403.mp3	3240
common_voice_vi_25273355.mp3	5760
common_voice_vi_25224721.mp3	2736
common_voice_vi_25274518.mp3	3060
common_voice_vi_25265290.mp3	4716
common_voice_vi_24458261.mp3	3456
common_voice_vi_25132745.mp3	4644
common_voice_vi_25224433.mp3	3420
common_voice_vi_27701242.mp3	2664
common_voice_vi_29405096.mp3	3780
common_voice_vi_24012791.mp3	6840
common_voice_vi_32866693.mp3	3420
common_voice_vi_24012739.mp3	5076
common_voice_vi_27641138.mp3	3600
common_voice_vi_25223896.mp3	3240
common_voice_vi_25265257.mp3	8928
common_voice_vi_24398299.mp3	6516
common_voice_vi_25132887.mp3	3060
common_voice_vi_25111240.mp3	5148
common_voice_vi_27279573.mp3	3960
common_voice_vi_24388653.mp3	4608
common_voice_vi_40189741.mp3	3744
common_voice_vi_39660452.mp3	5940
common_voice_vi_33371741.mp3	3168
common_voice_vi_25222850.mp3	3456
common_voice_vi_27701090.mp3	3924
common_voice_vi_24624022.mp3	3420
common_voice_vi_25260509.mp3	3276
common_voice_vi_23676735.mp3	4963
common_voice_vi_24173809.mp3	3780
common_voice_vi_24623878.mp3	3276
common_voice_vi_24698475.mp3	2880
common_voice_vi_27640657.mp3	5652
common_voice_vi_24583855.mp3	5148
common_voice_vi_23932957.mp3	4776
common_voice_vi_25257404.mp3	3996
common_voice_vi_25259249.mp3	3276
common_voice_vi_36461194.mp3	2772
common_voice_vi_24124579.mp3	5580
common_voice_vi_24227612.mp3	6048
common_voice_vi_23988433.mp3	4464
common_voice_vi_24583764.mp3	4788
common_voice_vi_23930616.mp3	4344
common_voice_vi_24142086.mp3	5148
common_voice_vi_25273412.mp3	2880
common_voice_vi_24144188.mp3	3096
common_voice_vi_39434956.mp3	2808
common_voice_vi_24476448.mp3	2988
common_voice_vi_31450063.mp3	3168
common_voice_vi_24425812.mp3	4320
common_voice_vi_25257645.mp3	2268
common_voice_vi_24470396.mp3	5940
common_voice_vi_40191788.mp3	2448
common_voice_vi_35034644.mp3	6768
common_voice_vi_24124554.mp3	5688
common_voice_vi_25690805.mp3	5580
common_voice_vi_25158245.mp3	2880
common_voice_vi_25318650.mp3	2880
common_voice_vi_24144187.mp3	6948
common_voice_vi_40332758.mp3	2880
common_voice_vi_25267848.mp3	5796
common_voice_vi_25246344.mp3	3960
common_voice_vi_40891459.mp3	4536
common_voice_vi_25950184.mp3	3636
common_voice_vi_25271138.mp3	8568
common_voice_vi_25246225.mp3	4176
common_voice_vi_31250042.mp3	2988
common_voice_vi_24562040.mp3	5508
common_voice_vi_24363018.mp3	4788
common_voice_vi_23848893.mp3	3192
common_voice_vi_24172937.mp3	2808
common_voice_vi_26975850.mp3	7128
common_voice_vi_40891373.mp3	2916
common_voice_vi_27655615.mp3	2808
common_voice_vi_25224387.mp3	2556
common_voice_vi_25226278.mp3	3456
common_voice_vi_25224953.mp3	2268
common_voice_vi_25226029.mp3	5220
common_voice_vi_25224527.mp3	2196
common_voice_vi_24566183.mp3	7776
common_voice_vi_28354780.mp3	3240
common_voice_vi_25223693.mp3	3060
common_voice_vi_38565743.mp3	3852
common_voice_vi_25132903.mp3	2304
common_voice_vi_38826232.mp3	3888
common_voice_vi_30358848.mp3	4248
common_voice_vi_25225611.mp3	2736
common_voice_vi_25265226.mp3	8136
common_voice_vi_23406219.mp3	3696
common_voice_vi_24362817.mp3	4536
common_voice_vi_24470408.mp3	2916
common_voice_vi_25246390.mp3	3888
common_voice_vi_40517250.mp3	2340
common_voice_vi_24583714.mp3	5436
common_voice_vi_24298954.mp3	4356
common_voice_vi_33371114.mp3	2556
common_voice_vi_25223940.mp3	3708
common_voice_vi_23848851.mp3	4056
common_voice_vi_24227433.mp3	4176
common_voice_vi_25092463.mp3	3564
common_voice_vi_25246212.mp3	4140
common_voice_vi_25274981.mp3	3060
common_voice_vi_28612549.mp3	3672
common_voice_vi_24358793.mp3	5220
common_voice_vi_25226550.mp3	3348
common_voice_vi_24523422.mp3	5508
common_voice_vi_25223507.mp3	4500
common_voice_vi_36966200.mp3	5508
common_voice_vi_24162818.mp3	3276
common_voice_vi_27616492.mp3	2988
common_voice_vi_24718709.mp3	3456
common_voice_vi_24172335.mp3	3060
common_voice_vi_28434639.mp3	3780
common_voice_vi_24388631.mp3	2700
common_voice_vi_30519754.mp3	4860
common_voice_vi_25260597.mp3	2520
common_voice_vi_25257554.mp3	3780
common_voice_vi_39434920.mp3	3780
common_voice_vi_25257531.mp3	2376
common_voice_vi_24124570.mp3	6660
common_voice_vi_25273450.mp3	2628
common_voice_vi_24583736.mp3	4608
common_voice_vi_28354735.mp3	4860
common_voice_vi_24398662.mp3	3816
common_voice_vi_27658084.mp3	3780
common_voice_vi_25258112.mp3	4320
common_voice_vi_23925124.mp3	3696
common_voice_vi_25258586.mp3	2520
common_voice_vi_24121915.mp3	3096
common_voice_vi_25259025.mp3	4140
common_voice_vi_27701208.mp3	2808
common_voice_vi_24562017.mp3	4320
common_voice_vi_28098751.mp3	1836
common_voice_vi_26186615.mp3	6516
common_voice_vi_24304431.mp3	5868
common_voice_vi_25275988.mp3	2196
common_voice_vi_24124115.mp3	5148
common_voice_vi_32079943.mp3	2376
common_voice_vi_23926715.mp3	3936
common_voice_vi_22402504.mp3	2616
common_voice_vi_25177392.mp3	3384
common_voice_vi_25226578.mp3	2520
common_voice_vi_24476081.mp3	7488
common_voice_vi_24226410.mp3	3960
common_voice_vi_24718701.mp3	4176
common_voice_vi_25226551.mp3	3708
common_voice_vi_24440343.mp3	3096
common_voice_vi_24297977.mp3	4176
common_voice_vi_27128444.mp3	5976
common_voice_vi_23926723.mp3	2856
common_voice_vi_40891386.mp3	5076
common_voice_vi_25260788.mp3	2988
common_voice_vi_25158193.mp3	3924
common_voice_vi_25261613.mp3	2268
common_voice_vi_25318636.mp3	3780
common_voice_vi_24942320.mp3	2340
common_voice_vi_25223244.mp3	3060
common_voice_vi_25276421.mp3	2088
common_voice_vi_27709944.mp3	2556
common_voice_vi_24931539.mp3	3348
common_voice_vi_25261562.mp3	3276
common_voice_vi_24331620.mp3	3276
common_voice_vi_40191833.mp3	4320
common_voice_vi_27640206.mp3	2988
common_voice_vi_34008827.mp3	2916
common_voice_vi_26227234.mp3	3816
common_voice_vi_25259054.mp3	4068
common_voice_vi_25273364.mp3	4248
common_voice_vi_32988714.mp3	4896
common_voice_vi_25273443.mp3	3096
common_voice_vi_39660456.mp3	5040
common_voice_vi_24601499.mp3	2628
common_voice_vi_28098669.mp3	2916
common_voice_vi_25223934.mp3	3996
common_voice_vi_24171720.mp3	3996
common_voice_vi_23926763.mp3	3744
common_voice_vi_29375464.mp3	4068
common_voice_vi_24144161.mp3	5040
common_voice_vi_24931513.mp3	5040
common_voice_vi_32079984.mp3	3636
common_voice_vi_27701124.mp3	2484
common_voice_vi_25225931.mp3	5436
common_voice_vi_23303054.mp3	2304
common_voice_vi_23406196.mp3	3624
common_voice_vi_30946619.mp3	4356
common_voice_vi_24304479.mp3	6120
common_voice_vi_27053046.mp3	3996
common_voice_vi_25258800.mp3	2808
common_voice_vi_25301732.mp3	3708
common_voice_vi_23926756.mp3	5544
common_voice_vi_24363015.mp3	4680
common_voice_vi_25274959.mp3	3996
common_voice_vi_25224511.mp3	4428
common_voice_vi_24476422.mp3	3096
common_voice_vi_25224868.mp3	3168
common_voice_vi_24509460.mp3	3240
common_voice_vi_40332718.mp3	3564
common_voice_vi_25261699.mp3	2340
common_voice_vi_36605378.mp3	3492
common_voice_vi_25120715.mp3	3420
common_voice_vi_25261626.mp3	3888
common_voice_vi_25258485.mp3	2736
common_voice_vi_25226064.mp3	3096
common_voice_vi_25258155.mp3	2988
common_voice_vi_25275763.mp3	3636
common_voice_vi_25246015.mp3	3240
common_voice_vi_27641300.mp3	4212
common_voice_vi_27701233.mp3	4176
common_voice_vi_23078433.mp3	3744
common_voice_vi_34956742.mp3	4644
common_voice_vi_27641181.mp3	3348
common_voice_vi_25247503.mp3	3996
common_voice_vi_25226846.mp3	4176
common_voice_vi_27701264.mp3	2952
common_voice_vi_25258563.mp3	3276
common_voice_vi_24152489.mp3	6984
common_voice_vi_25261206.mp3	4500
common_voice_vi_24396555.mp3	3816
common_voice_vi_24476405.mp3	6408
common_voice_vi_25224402.mp3	4608
common_voice_vi_24172853.mp3	3960
common_voice_vi_25257844.mp3	4860
common_voice_vi_27658081.mp3	3996
common_voice_vi_24362796.mp3	3996
common_voice_vi_23925083.mp3	5184
common_voice_vi_24535136.mp3	6156
common_voice_vi_24770269.mp3	5148
common_voice_vi_37195475.mp3	4356
common_voice_vi_24121896.mp3	5508
common_voice_vi_31325429.mp3	3348
common_voice_vi_24665667.mp3	3096
common_voice_vi_25260933.mp3	4608
common_voice_vi_25257872.mp3	2448
common_voice_vi_24172544.mp3	5580
common_voice_vi_25284108.mp3	3168
common_voice_vi_24122214.mp3	6588
common_voice_vi_25224945.mp3	3168
common_voice_vi_24476357.mp3	2160
common_voice_vi_25275139.mp3	2808
common_voice_vi_26981435.mp3	1980
common_voice_vi_25276429.mp3	3888
common_voice_vi_23930583.mp3	4704
common_voice_vi_25225609.mp3	3420
common_voice_vi_24535334.mp3	4680
common_voice_vi_25284177.mp3	2772
common_voice_vi_24458353.mp3	4500
common_voice_vi_33371115.mp3	3888
common_voice_vi_21833280.mp3	5112
common_voice_vi_25258664.mp3	5688
common_voice_vi_25260640.mp3	2376
common_voice_vi_25261992.mp3	2088
common_voice_vi_24743795.mp3	6264
common_voice_vi_24255752.mp3	4428
common_voice_vi_25132510.mp3	2196
common_voice_vi_24398298.mp3	4788
common_voice_vi_26978567.mp3	4068
common_voice_vi_23901552.mp3	5784
common_voice_vi_25132914.mp3	3096
common_voice_vi_25092596.mp3	5256
common_voice_vi_25224686.mp3	2988
common_voice_vi_24753973.mp3	3888
common_voice_vi_25260392.mp3	2340
common_voice_vi_22417055.mp3	4104
common_voice_vi_25092457.mp3	2664
common_voice_vi_40015687.mp3	2988
common_voice_vi_27648814.mp3	3420
common_voice_vi_24174284.mp3	3168
common_voice_vi_25275986.mp3	3708
common_voice_vi_23733704.mp3	3264
common_voice_vi_24173773.mp3	4968
common_voice_vi_23423365.mp3	3144
common_voice_vi_30579227.mp3	5148
common_voice_vi_25260706.mp3	2448
common_voice_vi_25258932.mp3	3420
common_voice_vi_25267732.mp3	4140
common_voice_vi_25275795.mp3	4176
common_voice_vi_24280788.mp3	6696
common_voice_vi_24162786.mp3	4896
common_voice_vi_25120581.mp3	3960
common_voice_vi_25259056.mp3	3528
common_voice_vi_24363031.mp3	3780
common_voice_vi_24523373.mp3	5976
common_voice_vi_25258645.mp3	3636
common_voice_vi_25177512.mp3	3276
common_voice_vi_25260397.mp3	2808
common_voice_vi_25258775.mp3	2520
common_voice_vi_25226669.mp3	2628
common_voice_vi_25226453.mp3	4140
common_voice_vi_25260626.mp3	3528
common_voice_vi_25260707.mp3	2340
common_voice_vi_25223533.mp3	2916
common_voice_vi_32100712.mp3	3168
common_voice_vi_27640369.mp3	3852
common_voice_vi_25154550.mp3	3240
common_voice_vi_25275131.mp3	2808
common_voice_vi_25224947.mp3	3168
common_voice_vi_25258606.mp3	4608
common_voice_vi_25562688.mp3	4248
common_voice_vi_25224342.mp3	3960
common_voice_vi_25274413.mp3	3060
common_voice_vi_24362841.mp3	4068
common_voice_vi_25226489.mp3	3600
common_voice_vi_24144170.mp3	2916
common_voice_vi_25722039.mp3	5760
common_voice_vi_36605520.mp3	4644
common_voice_vi_25257862.mp3	3096
common_voice_vi_24546146.mp3	5040
common_voice_vi_25223785.mp3	4608
common_voice_vi_25275285.mp3	4896
common_voice_vi_24770274.mp3	4896
common_voice_vi_23667730.mp3	4656
common_voice_vi_37469639.mp3	4824
common_voice_vi_31156039.mp3	7596
common_voice_vi_24623983.mp3	2988
common_voice_vi_26326139.mp3	3708
common_voice_vi_24280829.mp3	5616
common_voice_vi_24467770.mp3	5256
common_voice_vi_24566168.mp3	3708
common_voice_vi_27701159.mp3	4392
common_voice_vi_25224585.mp3	2556
common_voice_vi_24172935.mp3	3240
common_voice_vi_25721785.mp3	3924
common_voice_vi_27641043.mp3	3888
common_voice_vi_25247545.mp3	6120
common_voice_vi_40249397.mp3	3600
common_voice_vi_31450117.mp3	5688
common_voice_vi_25223256.mp3	2556
common_voice_vi_24142040.mp3	4320
common_voice_vi_25120688.mp3	2736
common_voice_vi_25158220.mp3	2124
common_voice_vi_24122292.mp3	3456
common_voice_vi_24362909.mp3	5976
common_voice_vi_25275202.mp3	3420
common_voice_vi_25261497.mp3	3600
common_voice_vi_25257643.mp3	4968
common_voice_vi_27640473.mp3	3132
common_voice_vi_25224662.mp3	2340
common_voice_vi_25120838.mp3	5148
common_voice_vi_28426278.mp3	3672
common_voice_vi_25261435.mp3	3420
common_voice_vi_25132285.mp3	2556
common_voice_vi_24124127.mp3	4680
common_voice_vi_25224082.mp3	2736
common_voice_vi_28540658.mp3	4896
common_voice_vi_25224707.mp3	2268
common_voice_vi_31657720.mp3	1656
common_voice_vi_23988485.mp3	5616
common_voice_vi_30396427.mp3	5184
common_voice_vi_25257405.mp3	3096
common_voice_vi_41197355.mp3	5940
common_voice_vi_25157794.mp3	2376
common_voice_vi_23848859.mp3	2808
common_voice_vi_25257572.mp3	2448
common_voice_vi_23847775.mp3	4056
common_voice_vi_31437138.mp3	3600
common_voice_vi_25092442.mp3	3960
common_voice_vi_24458140.mp3	3420
common_voice_vi_21833348.mp3	4656
common_voice_vi_25247517.mp3	5940
common_voice_vi_25268974.mp3	6300
common_voice_vi_25158073.mp3	3528
common_voice_vi_37469561.mp3	3384
common_voice_vi_25256235.mp3	9036
common_voice_vi_24814569.mp3	8424
common_voice_vi_25274917.mp3	4140
common_voice_vi_27641054.mp3	4212
common_voice_vi_25166329.mp3	1584
common_voice_vi_27716245.mp3	4716
common_voice_vi_25258379.mp3	3060
common_voice_vi_38569195.mp3	4104
common_voice_vi_30575920.mp3	3528
common_voice_vi_30579166.mp3	4356
common_voice_vi_25261060.mp3	5148
common_voice_vi_24509397.mp3	3528
common_voice_vi_23901118.mp3	3936
common_voice_vi_24440342.mp3	3600
common_voice_vi_24388685.mp3	5220
common_voice_vi_25132096.mp3	2844
common_voice_vi_25246413.mp3	3708
common_voice_vi_38565719.mp3	3924
common_voice_vi_30358826.mp3	3456
common_voice_vi_25154555.mp3	3420
common_voice_vi_25224771.mp3	5580
common_voice_vi_24106550.mp3	3888
common_voice_vi_25225994.mp3	2916
common_voice_vi_25260901.mp3	2448
common_voice_vi_40249537.mp3	2412
common_voice_vi_32104977.mp3	1980
common_voice_vi_33940417.mp3	5868
common_voice_vi_25223429.mp3	4428
common_voice_vi_27701211.mp3	3564
common_voice_vi_24125724.mp3	4500
common_voice_vi_26202299.mp3	2556
common_voice_vi_25258740.mp3	3276
common_voice_vi_31450127.mp3	2808
common_voice_vi_27658220.mp3	3708
common_voice_vi_24570196.mp3	4716
common_voice_vi_25267976.mp3	3456
common_voice_vi_27614995.mp3	3528
common_voice_vi_23695846.mp3	5976
common_voice_vi_24388756.mp3	4248
common_voice_vi_28098764.mp3	2520
common_voice_vi_24535349.mp3	2988
common_voice_vi_27640800.mp3	3744
common_voice_vi_28354835.mp3	4176
common_voice_vi_22427359.mp3	5376
common_voice_vi_25261524.mp3	3960
common_voice_vi_37469542.mp3	3672
common_voice_vi_25222984.mp3	4140
common_voice_vi_24440252.mp3	4968
common_voice_vi_25132790.mp3	3348
common_voice_vi_24125746.mp3	5256
common_voice_vi_25260629.mp3	5148
common_voice_vi_24425897.mp3	4176
common_voice_vi_25158257.mp3	4068
common_voice_vi_24562057.mp3	3168
common_voice_vi_24455889.mp3	3276
common_voice_vi_25257611.mp3	2376
common_voice_vi_24280787.mp3	3780
common_voice_vi_36605371.mp3	3204
common_voice_vi_23763792.mp3	4704
common_voice_vi_25258280.mp3	2268
common_voice_vi_25224949.mp3	3960
common_voice_vi_25259002.mp3	2556
common_voice_vi_23078615.mp3	3240
common_voice_vi_23930585.mp3	3216
common_voice_vi_23988432.mp3	6624
common_voice_vi_25224979.mp3	2700
common_voice_vi_30946538.mp3	2340
common_voice_vi_24227436.mp3	4176
common_voice_vi_24173746.mp3	2916
common_voice_vi_25132176.mp3	1548
common_voice_vi_24553429.mp3	3528
common_voice_vi_30519756.mp3	3888
common_voice_vi_32079911.mp3	5328
common_voice_vi_31433735.mp3	3168
common_voice_vi_27640210.mp3	2664
common_voice_vi_25258332.mp3	5148
common_voice_vi_24398428.mp3	4248
common_voice_vi_30575948.mp3	3420
common_voice_vi_25258023.mp3	3096
common_voice_vi_30857052.mp3	3960
common_voice_vi_23901553.mp3	3984
common_voice_vi_25257490.mp3	4428
common_voice_vi_24142466.mp3	5760
common_voice_vi_25257890.mp3	2700
common_voice_vi_31450082.mp3	4896
common_voice_vi_25224501.mp3	2916
common_voice_vi_25258696.mp3	3168
common_voice_vi_34008855.mp3	2880
common_voice_vi_23847388.mp3	4176
common_voice_vi_28540880.mp3	3096
common_voice_vi_24688262.mp3	3600
common_voice_vi_24601878.mp3	4500
common_voice_vi_25258205.mp3	2340
common_voice_vi_37346536.mp3	3996
common_voice_vi_24362805.mp3	3816
common_voice_vi_25284171.mp3	4140
common_voice_vi_23848854.mp3	4392
common_voice_vi_25258758.mp3	3996
common_voice_vi_25260549.mp3	4608
common_voice_vi_25132867.mp3	2808
common_voice_vi_32079964.mp3	3888
common_voice_vi_25275120.mp3	5040
common_voice_vi_25226017.mp3	4680
common_voice_vi_41197364.mp3	3960
common_voice_vi_27648335.mp3	3348
common_voice_vi_25284173.mp3	2520
common_voice_vi_24396633.mp3	5436
common_voice_vi_24467785.mp3	6048
common_voice_vi_25177501.mp3	2916
common_voice_vi_25258335.mp3	2160
common_voice_vi_25260745.mp3	4140
common_voice_vi_24227503.mp3	3600
common_voice_vi_23925075.mp3	7104
common_voice_vi_36552485.mp3	4968
common_voice_vi_25247749.mp3	5148
common_voice_vi_25275173.mp3	4968
common_voice_vi_25721578.mp3	4392
common_voice_vi_28540887.mp3	3420
common_voice_vi_24362813.mp3	3780
